"Year","geographic_level","country_code","country_name","region_code","Region","LANumber","new_la_code","LA_name","PriNOR","For_3_P","For_1_P","SecNOR","For_3_S","For_1_S","Quan_P_Su","Quan_S_Su","PRI_NoR19","SEC_NoR19","SEC_NoR15","PRI_NoR15","An_P_gro","An_S_gro","NoR_10_to_15_P_percent","NoR_10_to_15_S_percent","NoR_10_to_19_P_percent","NoR_10_to_19_S_percent","NoR_15_to_current_P_percent","NoR_15_to_current_S_percent","NoR_19_to_current_P_percent","NoR_19_to_current_S_percent","Ban_P_gro","Ban_S_gro","Qual_P_1_N","Qual_P_2_N","Qual_P_3_N","Qual_P_4_N","Qual_P_0_N","Qual_P_Prop","Qual_P_1_E","Qual_P_2_E","Qual_P_3_E","Qual_P_4_E","Qual_P_0_E","Qual_S_Prop","KS2Mat_WAA_N","KS2Mat_AA_N","KS2Mat_A_N","KS2Mat_BA_N","KS2Mat_WBA_N","KS2Mat_NR_N","Qual_KS2Mat_Prop","KS2Mat_WAA_E","KS2Mat_AA_E","KS2Mat_A_E","KS2Mat_BA_E","KS2Mat_WBA_E","KS2Mat_NR_E","KS2Read_WAA_N","KS2Read_AA_N","KS2Read_A_N","KS2Read_BA_N","KS2Read_WBA_N","KS2Read_NR_N","Qual_KS2Read_Prop","KS2Read_WAA_E","KS2Read_AA_E","KS2Read_A_E","KS2Read_BA_E","KS2Read_WBA_E","KS2Read_NR_E","Qual_S_1_N","Qual_S_2_N","Qual_S_3_N","Qual_S_4_N","Qual_S_0_N","Qual_KS4_Prop","Qual_S_1_E","Qual_S_2_E","Qual_S_3_E","Qual_S_4_E","Qual_S_0_E","KS4_WAA_N","KS4_AA_N","KS4_A_N","KS4_BA_N","KS4_WBA_N","KS4_NR_N","KS4_WAA_E","KS4_AA_E","KS4_A_E","KS4_BA_E","KS4_WBA_E","KS4_NR_E","PriCap10","SecCap10","PriCap","SecCap","Quan_P_UP","Quan_S_UP","Quan_P_In","Quan_S_In","Quan_P_RP","Quan_S_RP","Quan_P_PP","Quan_S_PP","Pref_P_1_CY","Pref_P_2_CY","Pref_P_3_CY","Pref_S_1_CY","Pref_S_2_CY","Pref_S_3_CY","Pref_P_T3_CY","Pref_S_T3_CY","Pref_P_1_NY","Pref_P_2_NY","Pref_P_3_NY","Pref_S_1_NY","Pref_S_2_NY","Pref_S_3_NY","Pref_P_T3_NY","Pref_S_T3_NY","CPP_P_NS","CPP_P_EP","CPP_P_ET","CPP_S_NS","CPP_S_EP","CPP_S_ET","Projects_P_NS","Projects_P_EP","Projects_P_ET","Projects_S_NS","Projects_S_EP","Projects_S_ET","Cost_P_NS","Cost_P_EP","Cost_P_ET","Cost_S_NS","Cost_S_EP","Cost_S_ET","Places_P_NS","Places_P_EP","Places_P_ET","Places_S_NS","Places_S_EP","Places_S_ET","Funding","NoR_10_to_break_P_percent","NoR_10_to_break_S_percent","NoR_break_to_current_P_percent","NoR_break_to_current_S_percent"
"2022/23","Local authority","E92000001","England","E12000009","South West","866","E06000030","Swindon","20484","-0.013473931","-0.014938489","13352","-0.041491911","-0.009811264","0.175903206","0.149558437","20667","11039","10497","18906","-0.049013864","0.001647693","0.151330613","-0.061930295","0.258571342","-0.013494191","0.0834655664868296","0.271982471182243","-0.00885469589200174","0.209529848718181","0.247427075","0.193208222","0","49","0","0","420","1","2380","18036","1148","210","1260","1","0","0","49","0","0","420","0","1850","1680","10751","4361","1549","2843","0","0","49","0","0","420","0","0","2620","11853","3329","2389","2843","0","250","0","0","0","0","0","14078","1525","0","1470","0","0","250","0","0","0","0","2709","10094","2200","0","2070",NA,NA,NA,NA,"13.69839276","20.40962396","5569","4714","0","0","120","176","95.5","3.2","0.3","88.4","6.8","1.8","99.1","97","98.6","1.2","0","90.6","6","1.7","99.8","98.3","24103.53284","20188.40921","9544.804827","29200.68836","27767.08446","10714.91528","70","1204","616","12","144","41","572772250.9","2592918526","203247074","330084581.2","827875623.1","34255584.16","23763","128436","21294","11304","29815","3197","27000824.3","0.258571342","-0.061930295","-0.00885469589200174","0.271982471182243"
"2022/23","Local authority","E92000001","England","E12000002","North West","340","E08000011","Knowsley","13461","-0.008840354","0.002005795","5923","0.052844842","-0.003039001","0.119262429","0.077078735","12797","5336","5316","12406","-0.018720749","0.026506838","0.024188888","-0.26635385","0.056468257","-0.263593707","0.0850394970175721","0.11418359668924","0.0518871610533719","0.110007496251874","0.111285396","-0.182583494","0","105","0","0","0","1","1260","11958","1050","0","0","z","0","0","105","0","0","0","0","1631","3407","7505","210","1155","360","0","105","0","0","0","0","1","2240","2847","7246","1260","315","360","0","0","0","0","0","z","0","4350","1050","0","0","0","0","0","0","0","0","0","0","0","1050","4350","0",NA,NA,NA,NA,"7.054894594","11.44186047","0","0","10","30","609","200","90.3","5.2","1.7","77.1","13","2.7","97.2","92.8","92","4.8","1.3","78.5","11.9","3","98.1","93.3","23864.884","19988.52397","9450.301809","28911.57263","27492.16283","10608.82701","70","1204","616","12","144","41","567101238.5","2567246065","201234726.7","326816417","819678834.7","33916419.96","23763","128436","21294","11304","29815","3197","8884598.3","0.056468257","-0.26635385","0.0518871610533719","0.11418359668924"
"2022/23","Local authority","E92000001","England","E12000006","East of England","926","E10000020","Norfolk","62593","0.001405908","-0.000351477","45454","0.027434329","0.010406125","0.190949124","0.089727544","64363","40747","39934","60796","-0.01647149","0.045518546","0.087701721","-0.09674063","0.151518947","-0.078351541","0.0295578656490559","0.138228076325938","-0.0275002718953436","0.115517706825042","0.119851862","0.028115175","0","68","138","0","0","0.3300970873786408","8495","53712","9503","839","420","1","0","0","176","30","0","0","0","2895","3264","36713","8377","9884","11836","0","0","176","30","0","0","0","3335","1996","42620","5306","7928","11784","0","107","0","0","0","0","6174","41168","6396","1100","0","0","0","45","62","0","0","2610","14585","19988","15275","1870","510",NA,NA,NA,NA,"15.65929632","13.63019892","9583","4472","50","660","998","210","95.1","3","0.4","91.7","4.1","0.6","98.4","96.5","94.9","3.3","0.3","92.7","4.2","0.5","98.5","97.4","23626.23516","19788.63873","9355.798791","28622.45691","27217.2412","10502.73874","70","1204","616","12","144","41","561430226.1","2541573604","199222379.4","323548252.9","811482046.4","33577255.76","23763","128436","21294","11304","29815","3197","172714364.7","0.151518947","-0.09674063","-0.0275002718953436","0.138228076325938"
"2022/23","Local authority","E92000001","England","E12000003","Yorkshire and The Humber","371","E08000017","Doncaster","25841","0.003057157","-0.01648543","17653","0.075964425","0.031779301","0.177723474","0.116403828","26073","15807","15546","24997","-0.036144112","0.071206027","0.094152149","-0.108089501","0.141250109","-0.093115318","0.0337640516862023","0.135533256143059","-0.00889809381352357","0.116783703422534","0.131095159","0.012794033","0","90","0","0","0","1","2482","20664","5710","0","0","0.8636363636363636","0","0","30","60","0","0","0","2037","2339","16161","2452","2863","3004","0","30","0","60","0","0","0.3333333333333333","1280","676","16507","2790","4599","3004","0","589","93","0","0","0.21994134897360704","1203","15686","3988","1209","0","150","0","404","93","35","0","750","5982","8723","4466","1415","750",NA,NA,NA,NA,"13.77048077","17.17761771","2649","0","10","50","560","450","95.9","2.2","0.1","87","5","3.8","98.2","95.8","96.4","1.9","0.4","84","5.2","3.7","98.7","92.9","21717.04444","18189.55681","8599.774646","26309.5311","25017.86817","9654.03258","70","1204","616","12","144","41","516062127","2336193919","183123601.3","297402939.5","745907739.6","30863942.16","23763","128436","21294","11304","29815","3197","44219882.67","0.141250109","-0.108089501","-0.00889809381352357","0.135533256143059"
"2022/23","Local authority","E92000001","England","E12000002","North West","354","E08000005","Rochdale","21567","0.012333658","0.006769602","14322","0.021505376","0.006423684","0.075627287","0.043590633","21194","12698","11519","19692","0.002457458","0.041335009","0.102143617","-0.075150542","0.186209213","0.019510237","0.0952163315051798","0.243337095233961","0.0175993205624233","0.127894156560088","0.207085689","0.149899639","0","30","0","0","0","1","3690","16075","2624","0","0","1","0","30","0","0","0","0","1","3539","4830","11815","1575","0","630","0","30","0","0","0","0","1","357","2295","17742","525","840","630","0","100","0","0","0","0","0","9835","2120","0","900","0","0","0","100","0","0","0","0","5925","3910","2120","900",NA,NA,NA,NA,"5.847416918","8.203805224","3740","144","360","210","105","85","91.4","5.4","1.4","85.2","8.7","1.7","98.2","95.5","93.6","4.3","1","85.8","7.5","1.5","98.9","94.8","23864.884","19988.52397","9450.301809","28911.57263","27492.16283","10608.82701","70","1204","616","12","144","41","567101238.5","2567246065","201234726.7","326816417","819678834.7","33916419.96","23763","128436","21294","11304","29815","3197","67521219.9","0.186209213","-0.075150542","0.0175993205624233","0.243337095233961"
"2022/23","Local authority","E92000001","England","E12000005","West Midlands","336","E08000031","Wolverhampton","25124","-0.014607547","-0.001830919","18097","0.003647013","-0.009835884","0.05207488","0.086413045","24261","15203","12512","21336","-0.011861169","-5.53E-05","0.112640801","-0.033374536","0.265175219","0.174521014","0.177540307461567","0.446371483375959","0.0355714933432258","0.190357166348747","0.310179391","0.398099506","0","0","0","0","0","z","4322","19338","1312","0","0","1","0","0","0","0","0","0","z","2830","5269","11901","2693","1410","869","0","0","0","0","0","0","z","2620","4949","13191","1677","1666","869","0","150","0","0","0","0","3544","14494","2645","1010","0","0","0","150","0","0","0","3170","3656","9162","1215","2430","2060",NA,NA,NA,NA,"3.462790882","10.61089147","2904","5519","140","0","225","0","91.5","5.8","0.9","72.2","11.8","4.5","98.2","88.5","90.9","5.7","1.1","72.3","12.5","4.9","97.7","89.7","22910.28864","19188.98301","9072.289736","27755.10973","26392.47632","10184.47393","70","1204","616","12","144","41","544417189","2464556222","193185337.6","313743760.4","786891681.3","32559763.16","23763","128436","21294","11304","29815","3197","54964888.59","0.265175219","-0.033374536","0.0355714933432258","0.446371483375959"
"2022/23","Local authority","E92000001","England","E13000002","Outer London","302","E09000003","Barnet","29396","-0.006973738","-0.000816438","23617","-0.022737858","0.007282889","0.121152926","0.075927039","30173","20563","18358","28356","-0.02945979","-0.00071982","0.162083521","0.081791397","0.236547682","0.211726576","0.0366765411200451","0.286469114282602","-0.025751499685149","0.148519184943831","0.204704725","0.39169122","0","0","0","0","0","z","8039","22654","1731","0","0","z","0","0","0","0","0","0","z","8015","10175","11426","1297","0","1511","0","0","0","0","0","0","z","4839","7409","16831","1627","207","1511","0","0","0","0","0","z","6247","23516","0","0","1647","0","0","0","0","0","0","21381","7314","1815","0","0","900",NA,NA,NA,NA,"8.522323448","8.607055961","5451","8793","30","0","0","160","85.4","8","2.6","71.7","12.5","4.8","96","89.1","86.2","7.4","2.8","74.8","12.7","3.8","96.4","91.4","28876.50964","24186.11401","11434.86519","34983.00289","33265.51702","12836.68068","70","1204","616","12","144","41","686192498.6","3106367739","243494019.3","395447864.6","991811390","41038868.15","23763","128436","21294","11304","29815","3197","112535333.2","0.236547682","0.081791397","-0.025751499685149","0.286469114282602"
"2022/23","Local authority","E92000001","England","E12000002","North West","358","E08000009","Trafford","21169","-0.005479711","0.004157022","17203","0.024414346","0.006801139","0.071767883","0.06655875","21059","15588","13955","19560","-0.002172989","0.042434459","0.118993135","-0.031709686","0.204748284","0.081598668","0.0822597137014315","0.23274811895378","0.00522341991547557","0.103605337439056","0.21104119","0.193658063","180","60","0","0","0","1","8033","12981","800","0","0","1","30","0","30","180","0","0","0.125","7863","3328","8901","1170","0","552","30","0","30","0","180","0","0.125","4926","6577","8349","645","765","552","0","434","0","0","0","0.10599078341013825","5338","13180","1679","0","0","46","0","50","338","0","0","7244","2776","8429","1062","686","0",NA,NA,NA,NA,"4.257731024","8.631371445","3830","2558","130","120","566","660","94.3","4","1.2","75.6","11.1","4.2","99.5","90.9","96.1","3.4","0.1","79.4","11.1","4.3","99.6","94.8","23864.884","19988.52397","9450.301809","28911.57263","27492.16283","10608.82701","70","1204","616","12","144","41","567101238.5","2567246065","201234726.7","326816417","819678834.7","33916419.96","23763","128436","21294","11304","29815","3197","86406320.79","0.204748284","-0.031709686","0.00522341991547557","0.23274811895378"
"2022/23","Local authority","E92000001","England","E12000003","Yorkshire and The Humber","382","E08000034","Kirklees","36461","-0.024162804","-0.001590741","26490","-0.002340506","0.00011325","0.141450893","0.031466673","38244","24472","22531","37291","-0.02986753","-0.001245753","0.107510914","-0.027452842","0.135814202","0.056330125","-0.0222573811375399","0.175713461453109","-0.0466216922916013","0.0824615887544949","0.082860622","0.143436785","0","101","0","0","0","1","2787","32659","3380","1260","0","1","0","0","70","31","0","0","0","3350","4034","20119","4179","1782","6622","0","0","31","0","70","0","0","1242","2513","19578","5884","4247","6622","40","150","0","0","0","1","5102","20419","905","1069","0","40","150","0","0","0","0","3970","5896","10723","2685","2035","2186",NA,NA,NA,NA,"10.34912097","4.371658659","3609","610","60","190","0","30","93.4","4.9","1","86.6","8","2.1","99.3","96.7","93.7","4.9","0.8","90.6","6","1.4","99.4","98","21717.04444","18189.55681","8599.774646","26309.5311","25017.86817","9654.03258","70","1204","616","12","144","41","516062127","2336193919","183123601.3","297402939.5","745907739.6","30863942.16","23763","128436","21294","11304","29815","3197","64263317.32","0.135814202","-0.027452842","-0.0466216922916013","0.175713461453109"
"2022/23","Local authority","E92000001","England","E12000001","North East","390","E08000037","Gateshead","14515","-0.030037892","-0.000344471","10751","0.02809041","0.004836759","0.175417191","0.041583995","14943","9864","9710","14387","-0.030451257","0.032555111","0.063576551","-0.094638695","0.10467953","-0.08027972","0.00889692083130604","0.107209062821833","-0.0286421735929867","0.0899229521492295","0.073039107","0.002424242","0","0","0","0","0","z","3769","12387","910","0","0","z","0","0","0","0","0","0","z","933","1549","11874","1425","846","439","0","0","0","0","0","0","z","3216","836","11759","0","816","439","0","0","0","0","0","z","2945","7161","2450","0","250","0","0","0","0","0","0","1465","1480","6201","960","2450","250",NA,NA,NA,NA,"14.74862299","5.520849602","1371","0","0","380","0","0","95.7","3.1","0.3","83.7","9.7","2.5","99.2","96","96.7","2.4","0.4","83.5","9","3","99.5","95.5","21717.04444","18189.55681","8599.774646","26309.5311","25017.86817","9654.03258","70","1204","616","12","144","41","516062127","2336193919","183123601.3","297402939.5","745907739.6","30863942.16","23763","128436","21294","11304","29815","3197","33398530.76","0.10467953","-0.094638695","-0.0286421735929867","0.107209062821833"
"2022/23","Local authority","E92000001","England","E12000008","South East","845","E10000011","East Sussex","36822","-0.013768942","0.00116778","26443","0.014105813","0.01467307","0.129866255","0.097723806","38664","24404","24249","36871","-0.023898756","0.025413153","0.07545794","-0.063347368","0.127756388","-0.057360269","-0.00132895771744732","0.0904779578539321","-0.04764121663563","0.0835518767415178","0.074028701","0.02139905","0","135","120","0","0","0.5294117647058824","3905","32044","2580","840","0","0.5906432748538012","0","0","30","0","225","0","0","660","1185","18842","6542","8975","3165","0","0","135","120","0","0","0","840","4365","20507","5282","5210","3165","155","451","0","420","0","0.4834307992202729","1400","20439","7095","1380","0","0","496","110","0","420","0","2560","6339","9665","900","10850","0",NA,NA,NA,NA,"9.309542281","12.30197716","2081","2484","70","30","35","185","93.1","4.7","0.8","88.8","6.4","1.5","98.5","96.7","93.7","4.7","0.5","83.6","8.4","2.2","98.9","94.2","26967.31892","22587.03209","10678.84104","32670.07707","31066.144","11987.97452","70","1204","616","12","144","41","640824399.5","2900988053","227395241.2","369302551.3","926237083.3","38325554.55","23763","128436","21294","11304","29815","3197","99201060.34","0.127756388","-0.063347368","-0.04764121663563","0.0904779578539321"
"2022/23","Local authority","E92000001","England","E12000008","South East","851","E06000044","Portsmouth","16022","-0.033703657","0.008176258","10616","-0.024962321","0.001601356","0.095801749","0.045473145","16250","8861","8233","15227","-0.030582948","0.04191786","0.135749981","-0.095075841","0.212053405","-0.026049681","0.0522098903263939","0.289444916798251","-0.0140307692307692","0.19805890982959","0.195047363","0.166849857","0","0","0","0","0","z","360","13535","2460","420","0","z","0","0","0","0","0","0","z","0","980","7200","3000","2220","3375","0","0","0","0","0","0","z","0","0","7550","3150","2700","3375","0","0","0","0","0","z","1640","6960","1900","1000","0","0","0","0","0","0","0","1040","0","2200","3510","4150","600",NA,NA,NA,NA,"6.598680264","8.095637584","1272","1610","20","160","60","140","94.5","4.4","0.4","87.4","8.5","1.2","99.4","97","90.6","5.8","1.6","81.1","9.8","2.9","98","93.8","26967.31892","22587.03209","10678.84104","32670.07707","31066.144","11987.97452","70","1204","616","12","144","41","640824399.5","2900988053","227395241.2","369302551.3","926237083.3","38325554.55","23763","128436","21294","11304","29815","3197","41163140.06","0.212053405","-0.095075841","-0.0140307692307692","0.289444916798251"
"2022/23","Local authority","E92000001","England","E12000008","South East","938","E10000032","West Sussex","64451","-0.000434439","0.011745357","46010","0.03857857","0.01608346","0.104664251","0.050771565","65250","41271","39459","61030","0.026609362","0.058595957","0.107964345","-0.044043899","0.184576003","-0.000145359","0.0560543994756677","0.166020426265237","-0.0122452107279693","0.114826391412856","0.170070621","0.114664341","0","65","0","0","0","1","4298","60933","6533","525","840","1","0","0","65","0","0","0","0","3381","7453","39023","11656","4495","7121","0","0","65","0","0","0","0","4449","10288","42099","6218","2954","7121","82","0","0","0","0","1","10300","40542","2455","0","1200","0","82","0","0","0","0","7953","13690","16324","11380","3950","1200",NA,NA,NA,NA,"10.60534569","10.30999839","11394","7084","600","1200","60","300","91.4","5.7","1.4","87","7.4","2.1","98.5","96.5","92.7","5.3","1.1","87.1","8.3","2.6","99.2","98.1","26967.31892","22587.03209","10678.84104","32670.07707","31066.144","11987.97452","70","1204","616","12","144","41","640824399.5","2900988053","227395241.2","369302551.3","926237083.3","38325554.55","23763","128436","21294","11304","29815","3197","278484849.9","0.184576003","-0.044043899","-0.0122452107279693","0.166020426265237"
"2022/23","Local authority","E92000001","England","E13000002","Outer London","305","E09000006","Bromley","27071","0.005467105","-0.006353663","19128","0.033877039","0.012076537","0.153708705","0.115340451","27270","17435","16436","25749","-0.042148425","0.004600586","0.108723734","-0.052843889","0.174216328","0.004725408","0.051341799681541","0.163786809442687","-0.0072973964063073","0.0971035273874391","0.165647606","0.102287789","0","0","0","0","0","z","8478","21423","420","0","0","z","0","0","0","0","0","0","z","3998","7586","15011","1568","420","1738","0","0","0","0","0","0","z","4336","6049","15828","1320","1050","1738","0","0","0","0","0","z","8076","18560","1290","0","0","0","0","0","0","0","0","5219","4475","8787","5056","4389","0",NA,NA,NA,NA,"10.9499852","13.93325217","6485","5245","20","0","210","150","87.9","6.7","2.5","68.7","13.2","5.9","97.1","87.8","88.3","7.2","2.1","68.8","13.4","5.5","97.6","87.8","28876.50964","24186.11401","11434.86519","34983.00289","33265.51702","12836.68068","70","1204","616","12","144","41","686192498.6","3106367739","243494019.3","395447864.6","991811390","41038868.15","23763","128436","21294","11304","29815","3197","80010688.32","0.174216328","-0.052843889","-0.0072973964063073","0.163786809442687"
"2022/23","Local authority","E92000001","England","E12000009","South West","908","E06000052","Cornwall","39657","0.046574375","0.009456086","29575","0.035131023","0.014708369","0.186142131","0.111607706","41625","27130","26658","38884","-0.009783897","0.031546915","0.074885971","-0.073345384","0.150656531","-0.056938265","0.0198796420121387","0.109423062495311","-0.0472792792792793","0.0901216365646885","0.096254319","0.028052002","0","196","0","0","150","1","6041","33990","5934","414","840","z","0","0","196","0","0","150","0","1486","4975","27618","4045","5723","3372","105","0","91","0","0","150","0.5357142857142857","5364","3735","27601","3425","3722","3372","0","0","0","0","0","z","2580","24940","6523","0","0","0","0","0","0","0","0","1350","2280","14314","12447","3652","0",NA,NA,NA,NA,"15.35787578","13.57067224","6784","131","90","730","440","445","95.7","3.1","0.2","93.4","3.7","0.1","99","97.2","97.6","2.1","0.2","95","3.2","0.4","99.9","98.5","24103.53284","20188.40921","9544.804827","29200.68836","27767.08446","10714.91528","70","1204","616","12","144","41","572772250.9","2592918526","203247074","330084581.2","827875623.1","34255584.16","23763","128436","21294","11304","29815","3197","88781817.97","0.150656531","-0.073345384","-0.0472792792792793","0.109423062495311"
"2022/23","Local authority","E92000001","England","E12000002","North West","352","E08000003","Manchester","49843","-0.026041771","-0.004774993","33865","-0.024125203","0.008238594","0.104861836","0.014182888","49593","28000","23466","44702","-0.034046907","0.059028495","0.242585129","0.068919965","0.378540653","0.275452102","0.11500603999821","0.443151794085059","0.00504103401689755","0.209464285714286","0.385489924","0.542613766","0","0","0","0","0","z","10515","37946","3490","840","0","1","0","0","0","0","0","0","z","4800","9354","29496","5787","2514","840","0","0","0","0","0","0","z","4980","4722","35628","2625","3996","840","0","90","0","0","0","1","5338","23755","2700","1500","2550","0","90","0","0","0","0","6638","3960","13743","4482","4470","2550",NA,NA,NA,NA,"6.724631092","7.585061803","13613","12330","30","680","120","690","95","3.7","0.6","76.5","11.7","3.5","99.2","91.6","96.1","2.5","0.6","75.6","12.5","4","99.2","92.1","23864.884","19988.52397","9450.301809","28911.57263","27492.16283","10608.82701","70","1204","616","12","144","41","567101238.5","2567246065","201234726.7","326816417","819678834.7","33916419.96","23763","128436","21294","11304","29815","3197","342267201.2","0.378540653","0.068919965","0.00504103401689755","0.443151794085059"
"2022/23","Local authority","E92000001","England","E13000002","Outer London","308","E09000010","Enfield","28637","0.035269058","0.020113839","19675","-0.010368488","0.018551461","0.190638363","0.168827328","31810","18875","17781","31146","-0.023466145","-0.006505718","0.175586925","-0.037980847","0.200649204","0.021208678","-0.0805560906697489","0.106518193577414","-0.0997485067588809","0.0423841059602649","0.080886238","0.064491695","0","68","0","0","0","1","5269","28335","840","0","0","z","0","0","38","0","0","30","0","5280","11869","13395","2730","0","1170","0","0","38","0","0","30","0","3535","7240","16409","5040","1050","1170","0","0","0","0","0","z","3718","21985","900","0","0","0","0","0","0","0","0","6365","10753","6017","2548","0","920",NA,NA,NA,NA,"14.98698626","15.8318487","6082","5274","30","70","0","0","92.6","4.5","1.2","74.8","12.9","4.8","98.3","92.6","92.8","4.1","1.3","75.6","12.9","4.8","98.2","93.3","28876.50964","24186.11401","11434.86519","34983.00289","33265.51702","12836.68068","70","1204","616","12","144","41","686192498.6","3106367739","243494019.3","395447864.6","991811390","41038868.15","23763","128436","21294","11304","29815","3197","123509042.9","0.200649204","-0.037980847","-0.0997485067588809","0.106518193577414"
"2022/23","Local authority","E92000001","England","E12000003","Yorkshire and The Humber","813","E06000013","North Lincolnshire","12918","-0.007121845","0.00797337","10259","0.016863242","0.010624817","0.152915216","0.123057971","13739","9481","8756","13392","-0.01927543","0.019592553","0.083758194","-0.10862262","0.111839443","-0.034816248","-0.0353942652329749","0.171653723161261","-0.0597568964262319","0.0820588545512077","0.045399369","0.044385626","0","0","0","0","0","z","1743","10780","2433","0","0","0.609375","0","0","0","0","0","0","z","812","1901","9430","595","1208","1010","0","0","0","0","0","0","z","525","1756","8891","840","1934","1010","0","117","75","0","0","0","750","9486","750","870","0","0","0","192","0","0","0","0","2075","3991","5190","0","600",NA,NA,NA,NA,"11.89489168","14.21812749","899","79","0","70","0","0","98","1.5","0","95.3","3.2","0.2","99.5","98.8","96.6","2.3","0.2","93.7","4.2","0.4","99.2","98.3","21717.04444","18189.55681","8599.774646","26309.5311","25017.86817","9654.03258","70","1204","616","12","144","41","516062127","2336193919","183123601.3","297402939.5","745907739.6","30863942.16","23763","128436","21294","11304","29815","3197","13187371.99","0.111839443","-0.10862262","-0.0597568964262319","0.171653723161261"
"2022/23","Local authority","E92000001","England","E12000008","South East","886","E10000016","Kent","127972","-0.019809021","-0.00276623","93338","0.000642825","0.008078168","0.102333226","0.07044826","126090","82651","78323","117008","-0.004125903","0.031305578","0.10270474","-0.049131966","0.188295165","0.003411436","0.0937029946670313","0.191706139958888","0.0149258466174954","0.129302730759458","0.206031477","0.133155275","48","470","0","0","0","1","22262","105305","9368","0","420","0.843915344","0","0","393","125","0","0","0","7137","10288","61943","28872","20859","8256","0","0","488","30","0","0","0","8506","9577","81852","14519","14645","8256","420","1175","295","0","1050","0.3888888888888889","23395","79240","8548","4724","1450","295","440","577","221","357","1050","19907","19909","26686","21104","23949","5802",NA,NA,NA,NA,"8.487244603","10.50028503","21664","20157","1730","840","707","1480","90.1","6.5","1.8","78.2","12","3.8","98.4","94","91.3","6","1.4","78.6","11.9","4","98.7","94.5","26967.31892","22587.03209","10678.84104","32670.07707","31066.144","11987.97452","70","1204","616","12","144","41","640824399.5","2900988053","227395241.2","369302551.3","926237083.3","38325554.55","23763","128436","21294","11304","29815","3197","421791450.3","0.188295165","-0.049131966","0.0149258466174954","0.191706139958888"
"2022/23","Local authority","E92000001","England","E12000002","North West","890","E06000009","Blackpool","11676","-0.023381295","-0.010705721","6835","0.005413314","0.011558157","0.143739862","0.110814466","11779","6173","6431","11498","-0.050531004","0.046232626","0.067694308","-0.175512821","0.093787724","-0.208589744","0.0154809532092538","0.0628207121754004","-0.00874437558366585","0.107241211728495","0.084223233","-0.123717949","0","0","0","0","0","z","1050","11161","880","0","0","z","0","0","0","0","0","0","z","1470","630","7864","817","1890","420","0","0","0","0","0","0","z","630","840","8459","1692","1050","420","0","0","0","0","0","z","0","4030","4152","0","0","0","0","0","0","0","0","0","1050","0","0","7132","0",NA,NA,NA,NA,"9.942045547","16.53735314","1043","315","0","10","0","0","94.7","3.9","0.9","84.2","9.2","2","99.5","95.4","93.7","4.2","0.6","84.9","8.4","1.5","98.5","94.8","23864.884","19988.52397","9450.301809","28911.57263","27492.16283","10608.82701","70","1204","616","12","144","41","567101238.5","2567246065","201234726.7","326816417","819678834.7","33916419.96","23763","128436","21294","11304","29815","3197","24671761.15","0.093787724","-0.175512821","-0.00874437558366585","0.0628207121754004"
"2022/23","Local authority","E92000001","England","E13000002","Outer London","304","E09000005","Brent","25144","-0.008033726","-0.000795418","16639","-0.009615962","0.00763267","0.186332712","0.126681465","26366","15590","15069","25952","-0.027998727","-0.001983292","0.175948163","0.061346669","0.194707508","0.098041978","-0.031134401972873","0.104187404605481","-0.0463475688386558","0.0672867222578576","0.13933572","0.171925623","0","0","0","0","0","z","6749","23258","0","0","0","z","0","0","0","0","0","0","z","7671","10629","9227","607","200","1673","0","0","0","0","0","0","z","2550","6350","17419","2015","0","1673","0","0","0","0","0","z","7981","14333","0","0","900","0","0","0","0","0","0","13166","4205","4943","0","0","900",NA,NA,NA,NA,"16.587239","13.51542363","7105","5764","20","0","0","0","87.7","7.4","2.1","69.9","12.8","5.3","97.2","87.9","84.1","8.4","2.1","68.8","15.4","5.3","94.7","89.5","28876.50964","24186.11401","11434.86519","34983.00289","33265.51702","12836.68068","70","1204","616","12","144","41","686192498.6","3106367739","243494019.3","395447864.6","991811390","41038868.15","23763","128436","21294","11304","29815","3197","184006326.4","0.194707508","0.061346669","-0.0463475688386558","0.104187404605481"
"2022/23","Local authority","E92000001","England","E12000008","South East","921","E06000046","Isle of Wight","8826","-0.01688194","-0.007591208","6209","0.0037043","0.01578354","0.211326016","0.120592609","9245","6171","6262","9127","-0.074325855","0.03205025","0.020460644","-0.15912448","0.033653846","-0.171344165","-0.0329790730798729","-0.00846374960076653","-0.0453217955651704","0.00615783503484038","-0.013193202","-0.16624144","0","105","0","0","0","1","0","7445","2808","0","0","z","0","0","0","0","105","0","0","419","0","7587","897","1260","90","0","0","0","0","105","0","0","0","0","8749","819","595","90","0","0","0","0","0","z","0","4810","3418","0","0","0","0","0","0","0","0","0","625","3135","3087","1381","0",NA,NA,NA,NA,"12.99054136","12.16466235","1863","0","0","70","0","0","96.6","2.7","0.2","80.4","10.9","2.6","99.5","93.9","97","2.2","0.1","85.2","9.4","1.8","99.3","96.4","26967.31892","22587.03209","10678.84104","32670.07707","31066.144","11987.97452","70","1204","616","12","144","41","640824399.5","2900988053","227395241.2","369302551.3","926237083.3","38325554.55","23763","128436","21294","11304","29815","3197","5907642.63","0.033653846","-0.15912448","-0.0453217955651704","-0.00846374960076653"
